# side(0=real,1=sim) event ncl R_cm rms_cm medtb
1 7 25 59.94 0.0924 581.3
1 7 24 74.03 0.0584 320.7
1 7 29 59.12 0.1231 727.6
1 7 25 104.16 0.0611 871.2
1 7 16 71.05 0.0684 892.5
1 7 39 134.77 0.0711 641.5
1 7 16 54.25 0.1007 903.9
1 7 37 89.93 0.0842 555.3
1 7 24 58.63 0.1361 927.5
1 7 34 233.41 0.0470 30.6
1 7 41 119.43 0.0932 157.7
1 7 34 56.21 0.1154 310.4
1 7 25 95.74 0.1312 576.4
1 7 32 154.54 0.0707 31.5
1 7 43 96.46 0.0683 209.3
1 7 24 56.04 0.1198 937.0
1 7 39 58.40 0.1089 610.0
1 7 15 275.99 0.0394 28.2
1 7 16 69.94 0.0543 862.2
1 7 40 134.66 0.0778 171.5
1 7 36 76.41 0.0791 61.9
1 7 41 121.19 0.0891 113.2
1 7 35 430.88 0.0578 831.9
1 7 24 58.74 0.1186 86.0
1 7 35 94.80 0.0979 898.9
1 7 33 101.95 0.0975 828.9
1 7 16 499.09 0.1282 19.5
1 7 20 95.82 0.0766 31.8
1 7 41 111.73 0.0794 138.3
1 7 39 133.43 0.0887 838.6
1 7 24 76.19 0.0976 868.2
1 7 17 205.50 0.0386 178.8
1 7 27 64.49 0.1271 883.2
1 7 16 89.80 0.0665 883.4
1 7 37 135.02 0.0829 678.6
1 7 28 72.48 0.1155 301.9
1 7 15 187.88 0.0666 362.9
1 7 28 133.55 0.0600 303.0
1 7 30 83.07 0.0878 923.4
1 7 25 46.62 0.1535 637.0
1 7 37 216.28 0.0657 140.6
1 7 38 167.02 0.0836 255.7
1 7 20 97.15 0.1033 941.5
1 7 35 116.36 0.0850 70.3
1 7 39 68.04 0.0818 47.1
1 7 34 111.90 0.0856 667.7
1 7 25 52.59 0.1003 203.5
1 7 27 87.92 0.0722 60.1
1 7 20 164.71 0.0598 858.6
1 7 28 151.59 0.0613 453.4
1 7 33 116.92 0.0766 551.2
1 7 41 113.37 0.0718 587.1
1 7 22 60.51 0.0726 513.5
1 7 36 62.00 0.1098 536.0
1 7 29 73.11 0.0859 38.6
1 7 35 77.25 0.1155 892.8
1 7 28 119.57 0.1135 680.5
1 7 37 170.99 0.0896 835.5
1 7 13 282.78 0.0851 775.2
1 7 13 583.99 0.1050 831.8
1 7 17 111.77 0.0636 926.3
1 7 18 61.41 0.0857 140.5
1 7 13 90.25 0.1438 791.0
1 7 16 79.62 0.1022 945.0
1 7 31 91.76 0.0763 523.2
1 7 28 112.87 0.0638 599.2
1 7 19 48.32 0.1484 531.4
1 7 42 88.61 0.0817 645.8
1 7 14 199.99 0.0940 17.8
1 7 37 281.79 0.0480 673.9
1 7 14 51.81 0.1056 832.2
1 7 31 118.10 0.0853 639.7
1 7 39 75.63 0.1072 610.4
1 7 32 131.39 0.0801 463.0
1 7 38 152.37 0.0654 809.8
1 7 39 64.73 0.1043 364.2
1 7 31 167.35 0.0692 904.3
1 7 28 107.73 0.0742 59.2
1 7 18 83.24 0.0812 879.8
1 7 22 97.34 0.0954 931.1
1 7 29 132.65 0.0768 29.2
1 7 21 119.09 0.0559 859.9
1 7 30 107.70 0.0760 326.3
1 7 30 135.42 0.0841 125.7
1 7 35 61.59 0.1244 657.4
1 7 35 281.42 0.0475 910.3
1 7 30 174.51 0.0697 702.0
1 7 36 110.28 0.0712 158.9
1 7 23 83.62 0.1108 214.1
1 7 41 119.38 0.0753 63.6
1 7 16 56.30 0.1344 948.5
1 7 18 103.03 0.0653 884.9
1 7 19 150.97 0.0839 942.2
1 7 41 196.29 0.0490 915.7
1 7 31 53.63 0.1366 48.7
1 7 40 164.24 0.0594 133.1
1 7 36 111.78 0.0576 891.0
1 7 19 73.25 0.0555 695.8
1 7 33 73.15 0.1052 686.0
1 7 33 75.78 0.0772 851.8
1 7 22 61.92 0.0662 535.6
1 7 19 103.30 0.0700 43.5
1 7 39 107.58 0.0749 71.1
1 7 22 93.55 0.1022 50.1
1 7 29 83.20 0.0952 28.4
1 7 19 50.09 0.0587 945.3
1 7 39 174.95 0.0754 685.7
1 7 32 79.91 0.0800 68.4
1 7 43 136.98 0.0885 599.3
1 7 25 144.43 0.0449 291.9
1 7 26 51.35 0.1096 616.2
1 7 29 55.03 0.0864 574.9
1 7 16 100.61 0.0527 52.2
1 7 38 48.92 0.1118 924.5
1 7 17 81.93 0.0323 266.0
1 7 19 130.71 0.0276 18.6
1 7 21 79.45 0.0435 285.0
1 7 37 87.61 0.0723 938.8
1 7 34 134.37 0.0582 400.2
1 7 36 176.20 0.0797 591.7
1 7 37 158.37 0.0675 906.3
1 7 19 166.81 0.1138 943.2
1 7 20 81.96 0.0974 9.9
1 7 26 91.48 0.0945 41.0
1 7 33 66.26 0.1012 936.2
1 7 31 195.51 0.0557 569.3
1 7 18 240.08 0.0637 484.3
1 7 31 398.54 0.0796 946.9
1 7 25 81.86 0.0437 929.4
1 7 20 123.30 0.0752 932.9
1 7 34 59.15 0.0973 550.2
1 7 32 219.36 0.0646 872.0
1 7 31 326.61 0.0615 916.7
1 7 35 125.33 0.0799 458.8
1 7 38 190.28 0.0871 702.1
1 7 31 77.37 0.1147 658.5
1 7 25 46.39 0.0748 488.1
1 7 31 66.99 0.0747 458.7
1 7 18 211.11 0.0468 936.8
1 7 31 66.68 0.1261 296.7
1 7 36 123.69 0.0637 432.1
1 7 20 104.60 0.0726 362.6
1 7 21 128.24 0.0625 852.6
1 7 37 88.14 0.0775 933.8
1 7 21 85.64 0.0729 887.5
1 7 35 124.83 0.0452 824.4
1 7 42 109.45 0.1026 79.5
1 7 37 100.67 0.0847 179.3
1 7 20 81.35 0.0812 42.8
1 7 19 51.54 0.0559 868.1
1 7 36 116.42 0.0721 645.1
1 7 25 130.49 0.0703 796.6
1 7 22 48.47 0.0785 522.3
1 7 27 84.16 0.0709 929.9
1 7 18 84.74 0.0408 461.1
1 7 18 99.68 0.0316 682.6
1 7 22 131.19 0.0811 880.3
1 7 28 77.97 0.1219 878.4
1 7 23 64.14 0.0794 40.8
1 7 23 96.70 0.0919 131.3
1 7 30 140.62 0.0827 820.3
1 7 17 199.20 0.0580 488.6
1 7 39 80.09 0.0961 917.1
1 7 35 45.72 0.1420 22.3
1 7 28 124.53 0.0864 839.8
1 7 27 152.85 0.0572 428.6
1 7 13 66.27 0.1105 31.3
1 7 24 49.60 0.1528 198.2
1 7 15 72.10 0.1026 934.6
1 7 22 121.82 0.0454 775.4
1 7 21 113.13 0.0934 593.3
1 7 21 149.01 0.0623 446.7
1 7 16 65.16 0.0574 82.1
1 7 20 52.28 0.1197 104.5
1 7 24 105.55 0.0646 879.0
1 7 20 233.71 0.0439 514.0
1 7 13 606.43 0.1512 479.2
1 7 30 46.01 0.0982 149.2
1 7 23 68.02 0.0481 905.7
1 7 20 101.33 0.0833 855.8
1 7 19 45.71 0.1500 53.5
1 7 13 297.45 0.0809 166.8
1 7 19 276.38 0.1016 507.6
1 7 37 75.38 0.0836 632.5
1 7 24 95.98 0.0645 840.3
1 7 15 124.24 0.0991 812.5
1 7 22 47.07 0.1325 929.5
1 7 15 52.79 0.1163 311.1
1 7 24 86.02 0.1012 231.6
1 7 19 47.64 0.1158 490.4
1 7 19 153.26 0.1019 460.3
1 7 13 290.40 0.1210 125.4
1 7 14 45.01 0.1018 861.8
1 7 23 45.74 0.1392 21.2
1 7 17 49.47 0.0847 6.1
1 7 16 57.39 0.0862 935.6
1 7 17 419.21 0.1116 938.9
1 7 24 80.28 0.0796 290.3
1 7 21 59.24 0.0953 271.6
1 7 24 72.70 0.0953 948.6
1 7 26 227.35 0.0669 284.9
1 7 17 176.40 0.1261 906.9
1 7 22 46.42 0.0738 89.0
1 7 18 92.17 0.0445 481.8
1 7 14 58.65 0.0611 3.3
1 7 13 64.55 0.1029 837.0
1 8 40 250.83 0.0673 823.4
1 8 28 198.58 0.0843 942.7
1 8 27 146.77 0.0965 454.5
1 8 32 103.91 0.1109 204.3
1 8 13 141.47 0.1501 807.0
1 8 36 118.14 0.1014 391.3
1 8 18 145.94 0.0873 779.5
1 8 24 207.18 0.0692 59.9
1 8 20 55.56 0.0661 579.4
1 8 18 53.64 0.1110 672.3
1 8 19 52.06 0.1425 501.1
1 8 18 63.15 0.0997 820.1
1 8 21 64.51 0.1222 244.8
1 8 38 175.65 0.0618 407.8
1 8 19 107.67 0.0683 712.5
1 8 33 171.87 0.0819 689.2
1 8 24 89.54 0.0957 293.7
1 8 34 102.01 0.0782 923.5
1 8 31 107.87 0.0894 290.6
1 8 32 113.85 0.0831 281.4
1 8 34 126.98 0.0866 241.5
1 8 24 120.55 0.0641 215.2
1 8 31 172.21 0.0722 852.7
1 8 18 105.99 0.0758 158.5
1 8 17 45.68 0.1166 668.0
1 8 19 96.63 0.1184 100.0
1 8 32 117.29 0.1144 600.9
1 8 17 136.36 0.0534 928.5
1 8 33 117.30 0.0728 300.9
1 8 32 226.49 0.0839 297.8
1 8 25 98.94 0.0985 761.2
1 8 31 90.43 0.0830 553.8
1 8 32 289.69 0.0526 884.9
1 8 31 802.31 0.0958 598.7
1 8 25 102.73 0.1014 122.0
1 8 23 51.74 0.1141 70.1
1 8 23 111.78 0.0548 59.4
1 8 30 63.91 0.1352 340.0
1 8 27 112.12 0.0908 608.6
1 8 20 99.29 0.0716 741.9
1 8 15 118.89 0.0505 34.1
1 8 27 72.06 0.0984 669.5
1 8 21 57.37 0.1205 43.4
1 8 28 69.45 0.1027 434.3
1 8 13 399.82 0.0515 37.5
1 8 34 167.46 0.0780 672.1
1 8 36 311.88 0.0792 313.9
1 8 37 130.49 0.1289 818.0
1 8 37 80.86 0.0827 203.4
1 8 17 106.09 0.0933 73.4
1 8 25 150.61 0.0807 240.1
1 8 28 154.27 0.0940 294.4
1 8 26 212.58 0.0488 355.8
1 8 28 97.23 0.0823 298.4
1 8 28 170.51 0.0663 618.0
1 8 28 60.67 0.0980 878.8
1 8 25 124.85 0.0654 778.8
1 8 17 130.09 0.0649 861.0
1 8 25 51.18 0.1183 445.5
1 8 38 107.13 0.0699 876.5
1 8 26 69.14 0.0972 599.5
1 8 28 136.14 0.0856 588.5
1 8 22 90.75 0.0535 724.6
1 8 31 87.33 0.0849 182.1
1 8 22 80.14 0.0707 952.0
1 8 32 75.94 0.0750 605.1
1 8 28 47.02 0.1112 749.8
1 8 31 199.51 0.0808 854.3
1 8 26 433.69 0.0574 897.8
1 8 23 228.21 0.0462 755.0
1 8 27 85.87 0.0350 306.3
1 8 18 219.51 0.0257 117.3
1 8 34 86.46 0.0747 509.0
1 8 37 47.78 0.1382 164.2
1 8 22 49.59 0.0654 824.7
1 8 27 66.23 0.0866 198.8
1 8 15 140.45 0.0641 854.7
1 8 37 86.85 0.0835 174.9
1 8 29 87.41 0.1020 628.0
1 8 30 139.05 0.0607 552.0
1 8 35 125.31 0.0758 519.3
1 8 41 84.22 0.0947 120.6
1 8 18 127.72 0.0575 661.4
1 8 27 53.60 0.1203 903.5
1 8 25 128.89 0.1033 611.0
1 8 28 152.95 0.0513 304.7
1 8 33 60.16 0.0962 153.6
1 8 23 45.39 0.1008 869.1
1 8 24 83.60 0.0872 719.6
1 8 26 99.46 0.1088 197.7
1 8 15 74.34 0.0522 836.4
1 8 21 212.10 0.0940 475.9
1 8 29 168.86 0.0527 101.6
1 8 29 132.67 0.0730 908.5
1 8 31 77.18 0.0839 161.4
1 8 28 133.33 0.0574 127.8
1 8 39 117.18 0.0870 853.3
1 8 38 127.55 0.0665 786.9
1 8 31 154.00 0.0657 216.0
1 8 18 124.10 0.0550 91.3
1 8 20 153.90 0.0526 783.8
1 8 17 46.58 0.0805 836.5
1 8 22 51.80 0.1097 843.0
1 8 14 159.47 0.1008 212.8
1 8 34 161.02 0.0619 858.8
1 8 25 85.82 0.0866 912.1
1 8 15 65.68 0.1153 122.3
1 8 19 216.65 0.0528 469.9
1 8 24 94.71 0.0602 757.1
1 8 29 183.19 0.0774 732.9
1 8 40 146.34 0.0851 196.8
1 8 31 104.74 0.0800 667.0
1 8 22 161.47 0.0414 145.3
1 8 24 121.66 0.0412 704.7
1 8 27 126.49 0.0866 952.3
1 8 18 60.02 0.0672 869.2
1 8 26 233.94 0.0655 59.4
1 8 30 89.63 0.0933 589.3
1 8 20 172.17 0.0516 652.9
1 8 31 48.39 0.1281 139.2
1 8 31 117.87 0.0913 902.3
1 8 38 359.75 0.0722 316.9
1 8 42 116.49 0.0606 829.4
1 8 24 51.11 0.1159 802.1
1 8 16 65.20 0.0747 208.9
1 8 37 140.03 0.0873 946.0
1 8 39 182.82 0.0631 737.0
1 8 41 86.86 0.0827 903.8
1 8 25 250.82 0.0522 84.2
1 8 31 46.09 0.1299 765.3
1 8 35 126.74 0.0547 858.5
1 8 21 180.14 0.0591 722.5
1 8 32 85.69 0.0859 759.0
1 8 15 115.78 0.0591 780.2
1 8 21 78.63 0.0857 201.0
1 8 30 145.09 0.1020 944.3
1 8 15 50.18 0.0418 850.7
1 8 24 63.96 0.1337 669.1
1 8 27 73.41 0.1188 46.0
1 8 32 83.04 0.1060 446.2
1 8 26 52.39 0.0993 222.9
1 8 31 48.77 0.1208 792.6
1 8 19 118.31 0.0637 174.8
1 8 40 400.79 0.0688 629.6
1 8 17 174.31 0.0482 645.9
1 8 27 90.69 0.1170 585.8
1 8 16 72.31 0.0903 115.1
1 8 16 343.47 0.0655 107.3
1 8 27 84.44 0.0920 688.7
1 8 39 97.09 0.0963 195.1
1 8 37 153.36 0.0745 152.6
1 8 44 247.06 0.0618 431.7
1 8 35 51.13 0.1317 664.8
1 8 37 237.07 0.0814 542.0
1 8 28 62.51 0.1454 189.2
1 8 14 60.16 0.0957 678.1
1 8 43 154.74 0.0691 491.7
1 8 21 196.07 0.0820 785.1
1 8 37 221.49 0.1077 811.0
1 8 23 50.83 0.1226 246.3
1 8 24 180.29 0.0498 432.6
1 8 16 268.09 0.0591 298.2
1 8 32 149.00 0.1135 219.0
1 8 36 110.92 0.0765 78.3
1 8 25 62.57 0.0476 721.0
1 8 21 641.81 0.0798 942.8
1 8 14 325.22 0.0700 840.0
1 8 40 150.41 0.0920 906.2
1 8 27 181.61 0.0551 489.9
1 8 39 243.31 0.0744 810.8
1 8 14 520.06 0.0995 71.1
1 8 30 92.19 0.0807 173.4
1 8 36 138.47 0.0905 565.0
1 8 26 120.31 0.0706 735.0
1 8 18 81.85 0.0871 47.6
1 8 16 116.45 0.1498 920.8
1 8 19 62.52 0.1084 955.5
1 8 32 105.83 0.0837 895.5
1 8 20 135.79 0.0501 248.4
1 8 27 220.77 0.0843 774.9
1 8 31 140.12 0.0818 543.6
1 8 32 130.01 0.0914 125.1
1 8 30 77.08 0.0887 677.4
1 8 30 82.36 0.0798 107.6
1 8 36 108.59 0.0849 874.6
1 8 39 81.48 0.0818 763.3
1 8 25 48.00 0.1486 857.3
1 8 36 48.23 0.1099 925.7
1 8 19 74.18 0.0780 836.8
1 8 17 114.87 0.0769 782.5
1 8 22 128.02 0.0877 119.0
1 8 21 160.35 0.0649 55.8
1 8 38 173.72 0.0642 920.0
1 8 43 604.30 0.0713 668.5
1 8 40 260.86 0.0810 608.6
1 8 23 77.39 0.1035 394.4
1 8 29 117.99 0.0667 89.2
1 8 30 163.42 0.0855 281.6
1 8 39 192.39 0.0604 831.5
1 8 34 85.46 0.1218 650.3
1 8 28 48.43 0.1353 368.0
1 8 37 164.93 0.0859 435.4
1 8 32 413.32 0.0852 414.9
1 8 27 92.58 0.0706 243.8
1 8 35 69.25 0.0840 229.3
1 8 29 79.39 0.0879 465.8
1 8 15 106.22 0.0729 606.8
1 8 38 147.87 0.0585 801.5
1 8 20 106.23 0.1178 569.6
1 8 24 222.32 0.0611 78.5
1 8 29 82.49 0.1182 869.7
1 8 39 144.75 0.0687 372.6
1 8 39 66.77 0.1022 316.7
1 8 41 230.32 0.0856 387.0
1 8 43 124.67 0.0787 755.4
1 8 40 167.79 0.0754 57.7
1 8 39 235.56 0.0573 389.0
1 8 17 50.27 0.1380 158.0
1 8 37 102.13 0.0912 655.2
1 8 35 116.48 0.0629 709.5
1 8 23 109.76 0.1033 956.1
1 8 18 140.58 0.0566 945.6
1 8 41 104.20 0.0753 642.3
1 8 34 87.69 0.0602 728.1
1 8 43 89.00 0.0951 158.5
1 8 44 104.72 0.0766 896.6
1 8 31 82.70 0.0823 801.9
1 8 36 46.80 0.1363 642.3
1 8 30 95.05 0.0991 952.8
1 8 37 97.92 0.0713 512.2
1 8 34 187.67 0.0668 673.2
1 8 24 315.98 0.0466 788.7
1 8 25 90.65 0.0997 933.7
1 8 29 117.52 0.0622 116.4
1 8 25 147.76 0.0809 485.7
1 8 37 138.67 0.0767 918.2
1 8 35 97.05 0.0674 402.0
1 8 18 55.28 0.0811 650.1
1 8 36 72.87 0.0779 878.0
1 8 13 74.66 0.1384 202.4
1 8 30 54.58 0.1002 116.4
1 8 28 74.18 0.0827 881.3
1 8 17 253.05 0.0543 38.6
1 8 13 360.79 0.0500 221.9
1 8 28 54.32 0.1383 761.4
1 8 24 72.53 0.0709 697.0
1 8 37 75.53 0.0834 690.0
1 8 28 206.79 0.0448 79.5
1 8 38 161.66 0.0725 440.0
1 8 24 201.98 0.0682 882.5
1 8 16 51.06 0.1093 87.0
1 8 41 241.17 0.0643 796.0
1 8 38 129.17 0.0953 878.1
1 8 34 65.49 0.0672 392.2
1 8 41 217.22 0.0605 744.3
1 8 14 80.56 0.1035 768.6
1 8 15 72.70 0.1041 310.9
1 8 34 81.15 0.0795 224.6
1 8 31 49.28 0.0960 838.6
1 8 29 93.87 0.0643 727.8
1 8 23 196.73 0.0537 269.6
1 8 40 97.12 0.0866 764.0
1 8 41 118.85 0.0806 541.0
1 8 31 52.29 0.0784 275.3
1 8 19 56.71 0.0561 937.7
1 8 26 287.42 0.0661 744.9
1 8 27 93.03 0.1130 453.5
1 8 26 193.65 0.0607 229.9
1 8 31 133.43 0.0827 895.2
1 8 23 83.02 0.0644 53.1
1 8 32 51.55 0.1449 103.0
1 8 32 117.56 0.1227 299.0
1 8 26 164.09 0.0638 174.0
1 8 39 175.59 0.0572 322.0
1 8 24 79.29 0.1251 722.1
1 8 21 258.05 0.0812 939.0
1 8 33 51.48 0.1315 683.6
1 8 37 168.15 0.0675 851.4
1 8 18 76.96 0.1328 124.0
1 8 37 89.32 0.0822 228.4
1 8 25 67.63 0.1137 608.5
1 8 44 234.39 0.0728 791.8
1 8 15 64.60 0.0426 947.9
1 8 20 120.73 0.0748 542.5
1 8 41 275.34 0.0711 417.2
1 8 30 97.49 0.0826 689.9
1 8 35 107.07 0.0863 104.0
1 8 31 182.80 0.0625 640.1
1 8 27 158.04 0.0633 352.1
1 8 36 71.17 0.0861 920.2
1 8 20 136.88 0.0832 823.5
1 8 30 133.13 0.0736 507.8
1 8 19 103.33 0.0592 778.1
1 8 28 254.99 0.1197 246.1
1 8 19 53.48 0.0786 732.3
1 8 35 56.23 0.1204 656.9
1 8 25 59.77 0.1201 811.2
1 8 35 64.77 0.1020 152.8
1 8 35 213.34 0.1028 890.8
1 8 27 186.04 0.0696 783.7
1 8 29 58.05 0.1111 159.8
1 8 37 522.68 0.0513 826.9
1 8 39 80.06 0.0844 824.2
1 8 17 75.74 0.1017 121.5
1 8 33 156.95 0.0971 83.8
1 8 35 68.02 0.0966 771.3
1 8 41 172.22 0.0791 207.4
1 8 34 81.65 0.0769 799.0
1 8 41 46.88 0.1154 200.9
1 8 16 225.76 0.0438 35.9
1 8 13 115.44 0.0611 833.5
1 8 28 70.08 0.1053 650.6
1 8 28 71.86 0.0558 861.8
1 8 23 53.32 0.1410 210.1
1 8 33 238.41 0.0449 515.8
1 8 16 55.26 0.1134 260.6
1 8 35 79.58 0.0737 174.3
1 8 32 107.80 0.0632 697.6
1 8 44 103.77 0.0890 332.3
1 8 44 142.65 0.0806 268.5
1 8 26 173.87 0.0776 644.6
1 8 42 85.92 0.1070 924.8
1 8 36 86.68 0.0979 799.0
1 8 18 238.17 0.0457 549.3
1 8 24 56.46 0.0972 607.0
1 8 33 124.06 0.0862 869.9
1 8 27 190.14 0.1173 655.5
1 8 18 394.73 0.0453 621.8
1 8 38 214.25 0.0500 845.0
1 8 20 117.28 0.1225 241.1
1 8 34 138.41 0.0883 346.0
1 8 36 58.84 0.1058 210.0
1 8 16 227.15 0.0578 467.4
1 8 20 153.99 0.0493 142.2
1 8 25 122.79 0.0762 680.1
1 8 24 50.98 0.1033 166.3
1 8 27 141.79 0.0582 69.8
1 8 32 252.98 0.0793 670.7
1 8 23 185.28 0.0401 752.7
1 8 23 174.86 0.0548 137.8
1 8 29 271.09 0.0696 188.0
1 8 35 82.68 0.1251 895.6
1 8 22 106.82 0.0711 302.3
1 8 20 83.84 0.0940 816.5
1 8 22 132.41 0.0829 498.6
1 8 16 49.20 0.1047 537.1
1 8 13 46.26 0.0580 841.9
1 8 17 146.98 0.0614 433.6
1 8 13 47.41 0.1335 786.3
1 8 15 63.55 0.0830 307.9
1 8 13 50.62 0.0971 676.2
1 8 15 200.63 0.0872 872.6
1 8 14 155.53 0.0468 115.8
1 8 15 51.62 0.1162 107.7
1 8 23 47.56 0.0750 211.1
1 8 17 50.26 0.1177 62.1
1 8 28 45.43 0.1173 140.4
1 8 13 93.24 0.0460 50.0
1 8 18 87.53 0.0664 276.4
1 8 32 499.18 0.0513 914.4
1 8 20 99.62 0.0589 721.7
1 8 25 50.00 0.1002 197.5
1 8 18 75.95 0.1080 665.1
1 8 14 78.40 0.0741 637.0
1 8 16 86.43 0.0959 237.5
1 8 26 165.33 0.0700 703.3
1 8 30 52.38 0.1522 889.5
1 8 26 47.48 0.0850 863.5
1 8 21 92.18 0.1129 953.5
1 8 39 99.81 0.0957 185.6
1 8 13 84.22 0.1194 259.7
1 8 16 437.67 0.0360 46.0
1 8 27 53.44 0.1091 68.2
1 8 30 160.21 0.0670 941.8
1 8 34 81.32 0.1107 903.2
1 8 23 211.99 0.0668 41.9
1 8 26 173.07 0.0391 325.9
1 8 26 86.06 0.0644 672.9
1 8 34 72.13 0.0898 319.8
1 8 16 136.22 0.0877 60.0
1 8 15 361.62 0.0086 250.1
1 8 33 153.36 0.0672 176.1
1 8 24 132.38 0.0930 595.8
1 8 37 148.89 0.1015 884.9
1 8 13 505.99 0.0911 754.4
1 8 18 312.06 0.1349 912.0
1 8 17 161.89 0.0649 303.8
1 8 13 399.60 0.0604 950.4
1 8 18 136.09 0.0860 447.4
1 8 16 132.77 0.0477 232.7
1 8 13 53.15 0.1190 199.8
1 8 15 224.41 0.0418 452.9
1 8 25 62.71 0.0742 277.5
1 8 30 116.36 0.0798 74.9
1 8 31 99.79 0.0798 689.2
1 8 14 80.80 0.1143 757.6
1 8 36 45.92 0.1130 591.7
1 8 13 765.62 0.1064 443.4
1 8 23 55.51 0.1071 210.9
1 8 20 202.29 0.0597 18.4
1 8 17 73.03 0.0668 153.9
1 8 42 136.48 0.0665 817.3
1 8 26 210.37 0.0731 286.7
1 8 31 173.80 0.0478 666.3
1 8 37 95.05 0.0950 198.7
1 8 27 98.98 0.0916 705.6
1 8 26 92.02 0.1042 291.5
1 8 25 1036.97 0.0571 636.7
1 8 38 102.69 0.0749 565.4
1 8 25 45.46 0.1292 67.5
1 8 19 61.16 0.0403 471.9
1 8 27 98.36 0.0547 396.9
1 8 20 99.49 0.0704 845.8
1 8 24 92.81 0.0817 901.2
1 8 26 77.32 0.0849 226.6
1 8 33 79.92 0.0616 286.0
1 8 26 181.95 0.0702 799.9
1 8 18 60.06 0.0717 161.5
1 8 24 69.34 0.0907 518.8
1 8 24 67.02 0.1088 140.0
1 8 13 50.38 0.0964 160.7
1 8 20 226.68 0.0799 90.9
1 8 16 154.45 0.0738 941.6
1 8 16 202.76 0.0614 277.6
1 8 16 83.90 0.1252 828.8
1 8 16 56.12 0.0588 631.4
1 9 29 62.75 0.0927 33.3
1 9 25 60.48 0.0880 34.5
1 9 37 216.09 0.0507 445.0
1 9 19 350.56 0.0571 418.0
1 9 25 57.68 0.1042 73.4
1 9 25 410.75 0.0664 226.2
1 9 18 110.21 0.0781 45.2
1 9 21 82.50 0.0727 431.2
1 9 18 56.98 0.1594 232.3
1 9 21 63.64 0.1188 918.2
1 9 28 106.76 0.1191 524.8
1 9 32 80.14 0.1240 389.6
1 9 22 149.35 0.0757 15.0
1 9 32 68.47 0.0973 177.0
1 9 38 247.68 0.0587 543.4
1 9 23 52.74 0.1040 10.5
1 9 18 167.75 0.0539 28.8
1 9 20 170.94 0.0741 27.0
1 9 33 193.38 0.0563 448.6
1 9 37 164.37 0.0749 306.5
1 9 14 61.27 0.1142 416.1
1 9 17 120.47 0.0418 543.7
1 9 31 125.61 0.0699 532.8
1 9 24 159.22 0.0577 612.1
1 9 15 58.29 0.1337 918.4
1 9 24 99.95 0.1053 114.8
1 9 24 67.79 0.0896 920.6
1 9 24 119.52 0.0848 813.9
1 9 26 71.94 0.0841 529.5
1 9 30 50.49 0.0915 176.1
1 9 14 85.44 0.0972 912.8
1 9 28 84.46 0.1098 690.0
1 9 32 61.73 0.1048 721.7
1 9 24 261.58 0.0687 469.9
1 9 33 116.83 0.0645 696.5
1 9 26 128.78 0.0850 163.8
1 9 26 147.30 0.0631 457.7
1 9 34 95.19 0.0896 761.8
1 9 30 54.16 0.1163 674.7
1 9 23 90.85 0.0435 70.0
1 9 25 121.15 0.0831 719.8
1 9 26 100.73 0.0988 197.7
1 9 39 97.84 0.0835 691.8
1 9 22 147.51 0.0418 128.9
1 9 14 81.88 0.0693 235.6
1 9 35 203.83 0.0801 464.8
1 9 25 106.65 0.0494 72.8
1 9 30 87.63 0.1169 270.2
1 9 31 126.84 0.0904 546.3
1 9 23 147.49 0.0587 590.5
1 9 17 149.51 0.1122 135.6
1 9 32 265.37 0.0657 48.4
1 9 24 569.60 0.0457 573.4
1 9 31 133.95 0.0668 630.5
1 9 34 63.00 0.0612 325.0
1 9 35 264.40 0.0598 137.9
1 9 38 259.10 0.0642 133.7
1 9 25 170.83 0.0784 632.1
1 9 28 133.05 0.0764 627.4
1 9 32 86.20 0.1051 64.6
1 9 28 168.26 0.0831 299.9
1 9 18 71.85 0.1148 383.2
1 9 19 275.37 0.0693 324.2
1 9 28 133.66 0.0692 495.0
1 9 29 47.46 0.1162 801.0
1 9 32 80.80 0.0651 658.7
1 9 29 186.97 0.0669 88.4
1 9 21 77.69 0.0813 194.8
1 9 13 63.52 0.1241 442.5
1 9 29 94.33 0.0697 870.8
1 9 33 81.53 0.1385 110.4
1 9 22 247.02 0.1249 182.2
1 9 32 82.58 0.0899 203.1
1 9 36 80.65 0.0835 606.8
1 9 24 73.09 0.0758 444.4
1 9 40 105.55 0.0650 184.3
1 9 34 109.59 0.0784 814.4
1 9 21 100.29 0.0725 100.1
1 9 30 435.01 0.0555 357.7
1 9 32 65.42 0.0827 265.6
1 9 32 99.16 0.0759 531.0
1 9 20 81.96 0.0648 112.8
1 9 27 107.63 0.0836 675.4
1 9 35 163.43 0.0655 900.4
1 9 26 88.92 0.0864 114.4
1 9 28 86.51 0.0908 929.4
1 9 17 78.47 0.0873 94.5
1 9 26 170.32 0.0724 344.4
1 9 25 1793.43 0.0583 185.3
1 9 17 245.95 0.1371 169.7
1 9 30 57.34 0.1030 919.0
1 9 28 1442.36 0.1372 50.0
1 9 31 119.63 0.0963 267.7
1 9 22 45.45 0.0963 54.2
1 9 38 62.37 0.0813 382.2
1 9 27 85.86 0.0820 655.8
1 9 37 95.60 0.0937 159.7
1 9 26 121.55 0.0766 43.0
1 9 17 166.85 0.0693 87.0
1 9 41 302.20 0.0958 110.9
1 9 30 127.35 0.1028 636.8
1 9 29 135.45 0.0612 130.1
1 9 25 57.77 0.1312 187.0
