# side(0=real,1=sim) event ncl R_cm rms_cm medtb
1 33 16 46.95 0.0669 404.7
1 33 15 179.34 0.0371 25.5
1 33 21 115.94 0.0780 148.5
1 33 43 174.54 0.0757 340.8
1 33 38 306.92 0.0700 907.7
1 33 15 60.12 0.0566 73.3
1 33 22 72.74 0.1280 455.1
1 33 38 86.86 0.1026 618.6
1 33 39 129.80 0.0777 456.4
1 33 23 90.56 0.0649 494.1
1 33 19 143.22 0.0760 206.4
1 33 40 101.78 0.0955 126.5
1 33 37 67.18 0.1162 183.1
1 33 35 98.65 0.1131 34.0
1 33 45 217.83 0.0837 694.7
1 33 39 534.81 0.0644 407.3
1 33 41 55.09 0.0982 763.6
1 33 45 98.11 0.0866 742.1
1 33 23 53.41 0.1372 102.4
1 33 23 128.64 0.0790 327.0
1 33 30 46.33 0.1531 182.2
1 33 31 150.98 0.0843 199.0
1 33 15 130.14 0.0854 10.5
1 33 21 69.49 0.1235 659.2
1 33 36 63.54 0.1036 267.7
1 33 33 110.06 0.1032 543.1
1 33 23 244.22 0.0770 175.5
1 33 37 74.13 0.0861 510.3
1 33 33 119.90 0.0976 166.4
1 33 34 119.13 0.0773 747.3
1 33 30 68.08 0.0632 667.8
1 33 19 58.90 0.0923 931.3
1 33 16 130.69 0.0486 35.7
1 33 32 68.72 0.1086 546.1
1 33 34 100.87 0.0612 726.1
1 33 40 89.09 0.1058 567.2
1 33 38 146.73 0.0699 395.1
1 33 20 121.30 0.0616 224.1
1 33 32 205.68 0.0750 482.1
1 33 16 61.57 0.0938 223.4
1 33 41 144.49 0.0959 170.8
1 33 22 274.65 0.0589 633.6
1 33 33 111.74 0.0622 553.4
1 33 22 240.54 0.0618 291.0
1 33 23 122.03 0.0914 531.4
1 33 33 88.24 0.0937 184.1
1 33 39 143.33 0.0930 566.7
1 33 14 85.31 0.0956 488.1
1 33 18 92.98 0.0643 476.1
1 33 26 90.90 0.0793 454.6
1 33 20 120.19 0.1041 480.3
1 33 20 70.80 0.0587 935.8
1 33 31 176.25 0.0969 531.5
1 33 30 112.64 0.0732 593.6
1 33 39 46.61 0.1104 715.0
1 33 31 206.31 0.0791 96.0
1 33 36 144.38 0.0677 279.3
1 33 22 188.93 0.0392 469.2
1 33 37 105.96 0.0871 213.0
1 33 23 108.20 0.0715 222.3
1 33 39 235.44 0.0409 225.6
1 33 39 113.91 0.0877 727.3
1 33 20 60.29 0.1072 515.0
1 33 29 52.16 0.1351 632.6
1 33 32 45.79 0.1137 442.0
1 33 33 85.10 0.0492 902.6
1 33 22 93.41 0.0680 444.4
1 33 38 78.83 0.0880 712.0
1 33 24 59.13 0.0668 599.5
1 33 43 71.73 0.0853 103.6
1 33 26 53.49 0.1149 94.8
1 33 42 82.07 0.0650 908.7
1 33 20 158.83 0.0595 61.3
1 33 29 92.67 0.1174 537.6
1 33 36 108.07 0.0554 903.5
1 33 29 102.45 0.0607 751.4
1 33 19 47.63 0.0642 566.4
1 33 23 152.34 0.0506 452.4
1 33 13 129.75 0.0466 27.9
1 33 21 94.97 0.1117 586.3
1 33 30 80.79 0.0973 960.1
1 33 22 238.59 0.0710 476.0
1 33 18 209.83 0.0560 638.3
1 33 17 83.42 0.0811 458.4
1 33 34 127.12 0.0838 221.6
1 33 43 186.48 0.0569 546.9
1 33 24 113.34 0.0515 45.3
1 33 36 159.36 0.0683 231.7
1 33 31 113.00 0.0792 892.8
1 33 13 104.08 0.0803 78.1
1 33 34 124.37 0.0721 362.9
1 33 19 315.31 0.0546 444.7
1 33 25 58.88 0.1112 27.4
1 33 17 60.40 0.1855 91.5
1 33 37 230.79 0.0721 64.4
1 33 33 276.75 0.0618 127.5
1 33 30 63.82 0.0980 214.2
1 33 42 146.52 0.0713 582.6
1 33 45 113.65 0.0741 485.8
1 33 22 141.57 0.0498 17.8
1 33 33 49.63 0.1306 6.2
1 33 31 60.72 0.1162 625.3
1 33 37 148.94 0.0648 500.0
1 33 34 85.30 0.0744 274.5
1 33 37 47.66 0.1204 553.7
1 33 39 114.22 0.0689 252.3
1 33 31 51.12 0.0839 599.7
1 33 31 48.01 0.1090 87.9
1 33 42 88.73 0.0891 573.5
1 33 21 106.97 0.0804 3.7
1 33 13 143.57 0.0624 865.9
1 33 39 82.03 0.0807 688.7
1 33 40 106.54 0.1017 881.7
1 33 37 186.44 0.0646 229.9
1 33 28 62.49 0.0978 296.7
1 33 39 66.73 0.1061 127.6
1 33 32 65.10 0.1260 122.0
1 33 36 81.24 0.1049 684.3
1 33 39 634.54 0.0549 196.5
1 33 36 154.45 0.0674 685.4
1 33 23 105.51 0.0903 894.2
1 33 39 73.09 0.1137 528.2
1 33 31 314.37 0.0532 120.2
1 33 21 115.57 0.0678 168.0
1 33 29 152.92 0.1156 806.5
1 33 23 82.26 0.0902 593.0
1 33 35 107.89 0.0777 201.6
1 33 38 108.08 0.0667 281.3
1 33 20 173.41 0.0875 579.2
1 33 37 127.38 0.0710 366.2
1 33 33 74.04 0.1122 61.8
1 33 23 95.08 0.0501 56.9
1 33 21 55.30 0.1405 717.7
1 33 31 91.48 0.0681 766.4
1 33 37 72.90 0.0893 246.7
1 33 36 60.22 0.1147 233.0
1 33 29 67.95 0.0877 810.0
1 33 32 252.12 0.0793 167.4
1 33 39 55.80 0.1041 661.4
1 33 29 66.47 0.1088 624.3
1 33 21 133.91 0.0648 585.0
1 33 35 116.19 0.0731 149.3
1 33 19 52.32 0.1018 741.0
1 33 17 129.28 0.0704 556.8
1 33 13 61.61 0.0763 853.6
1 33 13 117.05 0.1553 915.6
1 33 35 132.42 0.0605 589.6
1 33 35 118.95 0.0796 776.5
1 33 37 79.82 0.0876 311.2
1 33 31 178.54 0.0707 289.5
1 33 33 359.39 0.0488 152.5
1 33 43 139.75 0.0684 317.3
1 33 31 153.82 0.0610 471.1
1 33 16 71.68 0.1394 240.2
1 33 28 53.41 0.1220 359.9
1 33 29 255.46 0.0738 611.5
1 33 33 229.79 0.0705 442.6
1 33 26 277.21 0.0646 52.6
1 33 28 139.85 0.0468 928.7
1 33 27 75.86 0.0757 728.3
1 33 35 120.97 0.0830 31.4
1 33 35 204.10 0.0548 825.7
1 33 25 242.60 0.0648 685.5
1 33 30 50.31 0.0798 550.1
1 33 32 89.54 0.1040 531.7
1 33 26 80.56 0.0699 89.6
1 33 20 138.73 0.1032 642.4
1 33 34 104.22 0.0859 589.2
1 33 32 55.77 0.1296 651.9
1 33 31 117.77 0.0624 365.8
1 33 42 125.90 0.0725 872.7
1 33 25 60.54 0.0838 182.7
1 33 33 96.89 0.0633 93.8
1 33 21 89.95 0.1039 382.5
1 33 19 116.34 0.0548 949.4
1 33 17 58.30 0.0752 537.2
1 33 32 60.84 0.0977 670.6
1 33 24 117.84 0.0679 715.6
1 33 33 91.96 0.0616 554.1
1 33 39 72.18 0.0702 376.8
1 33 23 73.25 0.0944 142.3
1 33 23 62.51 0.0768 209.2
1 33 42 102.18 0.0858 633.8
1 33 17 62.73 0.0934 144.3
1 33 34 177.19 0.0455 470.8
1 33 34 110.10 0.0652 849.2
1 33 25 513.19 0.0607 393.0
1 33 19 48.93 0.1063 72.0
1 33 31 89.69 0.0820 63.6
1 33 26 50.41 0.0813 173.0
1 33 30 45.01 0.1046 289.0
1 33 28 198.68 0.0424 266.1
1 33 35 257.09 0.0592 560.5
1 33 21 68.14 0.1199 351.6
1 33 36 222.86 0.0861 63.4
1 33 28 53.43 0.0703 122.3
1 33 25 48.92 0.1198 605.8
1 33 35 57.75 0.0836 620.5
1 33 31 108.52 0.0797 26.7
1 33 29 161.57 0.0693 262.4
1 33 17 333.15 0.0760 138.5
1 33 23 61.51 0.1039 965.5
1 33 18 81.36 0.0591 215.9
1 33 40 167.74 0.0780 201.3
1 33 31 83.10 0.1073 320.7
1 33 42 70.62 0.0831 767.0
1 33 24 94.23 0.0982 81.5
1 33 35 77.45 0.1135 51.6
1 33 20 68.06 0.0947 934.5
1 33 27 132.26 0.0622 662.8
1 33 30 305.06 0.0399 555.9
1 33 42 104.56 0.0993 244.5
1 33 41 85.80 0.0791 268.6
1 33 32 105.88 0.0872 753.6
1 33 28 127.23 0.0638 398.4
1 33 30 103.27 0.0635 543.9
1 33 21 251.61 0.1047 187.6
1 33 19 162.14 0.0840 886.7
1 33 28 52.85 0.1353 313.3
1 33 28 167.54 0.0595 132.7
1 33 23 99.33 0.0805 847.4
1 33 26 97.22 0.1240 452.1
1 33 21 63.54 0.0894 264.7
1 33 18 184.53 0.0594 149.0
1 33 19 92.81 0.0647 627.2
1 33 31 137.57 0.1004 563.0
1 33 30 92.26 0.1002 214.0
1 33 29 72.81 0.1246 634.2
1 33 28 74.06 0.1131 334.9
1 33 13 78.68 0.0988 242.1
1 33 27 110.94 0.0837 852.9
1 33 14 45.09 0.1139 520.1
1 33 21 176.43 0.0492 36.2
1 33 19 68.12 0.1031 579.1
1 33 19 362.68 0.0473 423.5
1 33 19 65.88 0.1115 359.7
1 33 15 319.30 0.1032 228.8
1 33 24 185.54 0.0605 99.1
1 33 18 136.69 0.0319 742.1
1 33 31 78.95 0.1015 228.0
1 33 14 74.86 0.1109 57.6
1 33 18 387.67 0.0504 465.4
1 33 16 49.08 0.0849 131.7
1 33 15 123.48 0.0537 461.5
1 33 29 99.76 0.0889 556.4
1 33 33 95.67 0.1024 30.7
1 33 16 67.32 0.0649 56.1
1 33 19 131.26 0.0410 71.3
1 33 15 83.72 0.0898 437.4
1 33 28 123.28 0.0634 762.6
1 33 26 87.53 0.0890 449.4
1 33 29 249.82 0.0534 201.6
1 33 21 829.17 0.1621 652.5
1 33 23 68.78 0.0870 618.1
1 33 18 208.11 0.0562 515.7
1 33 35 292.54 0.0915 550.2
1 33 19 189.96 0.0581 49.0
1 33 17 344.31 0.0793 143.4
1 33 27 154.85 0.0957 739.6
1 33 19 74.75 0.0490 460.6
1 33 18 70.57 0.0543 835.7
1 33 27 196.40 0.0529 193.5
1 33 23 48.81 0.1058 32.0
1 33 16 61.64 0.1020 520.7
1 33 13 206.68 0.0643 431.6
1 33 21 56.88 0.1077 943.9
1 33 29 59.31 0.1269 241.5
1 33 15 55.11 0.0685 489.0
1 33 16 117.56 0.0895 155.5
1 33 15 65.32 0.0750 270.8
1 33 17 164.33 0.0523 322.9
1 33 15 168.44 0.0446 272.8
1 33 16 759.40 0.0581 748.6
1 33 15 397.55 0.0393 528.8
1 33 14 47.25 0.0819 815.2
1 33 19 211.80 0.0890 406.2
1 33 19 45.30 0.1120 17.8
1 33 14 47.46 0.1223 97.5
1 33 13 59.44 0.0486 443.2
1 33 18 63.92 0.0522 925.3
1 33 17 46.17 0.1252 901.8
1 33 29 76.54 0.1042 107.4
1 33 28 209.86 0.0524 206.4
1 33 16 146.19 0.0615 606.1
1 33 19 90.86 0.0720 505.3
1 33 36 143.27 0.0942 288.7
1 33 37 179.46 0.0654 681.5
1 33 26 123.36 0.1214 478.0
1 33 30 55.05 0.0967 202.0
1 33 26 59.28 0.0385 832.8
1 33 17 107.34 0.0778 858.2
1 33 17 173.83 0.0786 1.8
1 33 18 57.84 0.0635 671.4
1 33 25 76.21 0.0614 320.6
1 33 25 133.21 0.0586 292.5
1 33 24 152.96 0.0555 520.7
1 33 22 136.72 0.0546 649.1
1 33 22 45.56 0.0992 217.6
1 33 20 149.47 0.0535 152.7
1 33 15 109.17 0.0777 445.0
1 33 19 81.36 0.1398 250.1
1 33 16 110.88 0.0713 574.4
1 34 30 117.09 0.0830 95.4
1 34 34 105.12 0.0993 655.2
1 34 20 93.12 0.0892 163.9
1 34 37 83.36 0.0912 462.4
1 34 33 77.32 0.1032 166.5
1 34 33 113.71 0.0930 611.2
1 34 34 141.81 0.0844 838.2
1 34 38 113.15 0.0704 419.8
1 34 25 52.70 0.0886 53.2
1 34 20 125.19 0.0877 679.8
1 34 35 93.58 0.1403 582.3
1 34 31 154.39 0.1039 110.8
1 34 32 126.20 0.0562 379.7
1 34 29 92.60 0.0907 148.5
1 34 23 144.82 0.0576 532.8
1 34 29 98.36 0.1310 843.9
1 34 30 115.34 0.0872 373.1
1 34 30 166.95 0.0825 573.5
1 34 21 53.85 0.1060 445.3
1 34 42 84.28 0.1155 688.2
1 34 17 184.30 0.0555 308.8
1 34 28 96.95 0.0842 414.0
1 34 29 134.79 0.0773 898.2
1 34 31 103.81 0.0725 203.1
1 34 35 73.33 0.1196 91.7
1 34 32 59.01 0.1305 383.5
1 34 28 80.38 0.0775 551.0
1 34 17 180.98 0.0728 481.4
1 34 29 217.97 0.0627 63.0
1 34 28 103.63 0.0929 237.0
1 34 38 101.67 0.0598 779.8
1 34 30 227.83 0.0747 289.1
1 34 39 58.77 0.0946 926.7
1 34 32 175.91 0.0658 63.1
1 34 29 99.82 0.0722 586.4
1 34 21 261.76 0.1027 124.6
1 34 23 47.43 0.1355 944.2
1 34 33 118.67 0.0775 90.3
1 34 19 330.20 0.0325 168.0
1 34 33 85.80 0.0918 225.4
1 34 20 65.65 0.1057 438.7
1 34 38 86.82 0.0818 490.9
1 34 22 150.12 0.0666 305.5
1 34 37 485.25 0.0690 296.5
1 34 25 67.26 0.0883 276.6
1 34 27 177.35 0.0923 208.4
1 34 39 205.08 0.0620 766.9
1 34 21 160.29 0.1601 899.7
1 34 17 179.61 0.0787 906.7
1 34 32 172.00 0.0537 242.3
1 34 37 111.23 0.0940 449.0
1 34 21 46.92 0.1128 281.9
1 34 38 49.98 0.1169 357.7
1 34 23 68.77 0.0930 351.7
1 34 36 98.52 0.1090 937.0
1 34 33 119.42 0.0657 274.3
1 34 41 117.04 0.0597 302.5
1 34 27 50.48 0.0947 280.6
1 34 41 134.22 0.0751 451.5
1 34 30 175.72 0.0797 653.8
1 34 24 414.38 0.0690 59.2
1 34 35 75.62 0.0864 728.4
1 34 38 84.91 0.1073 796.7
1 34 36 166.82 0.0556 623.4
1 34 19 175.81 0.0366 608.5
1 34 36 249.30 0.0693 450.7
1 34 23 47.17 0.1173 52.7
1 34 35 65.19 0.1001 134.7
1 34 26 67.07 0.0730 76.8
1 34 31 185.30 0.0537 16.4
1 34 30 54.11 0.1073 307.9
1 34 40 183.77 0.0632 464.4
1 34 20 46.37 0.0707 888.5
1 34 34 85.36 0.0693 364.1
1 34 30 53.95 0.0870 191.7
1 34 41 120.25 0.0618 672.9
1 34 38 180.50 0.0798 934.7
1 34 29 72.63 0.0813 787.4
1 34 29 59.98 0.1031 443.7
1 34 32 131.56 0.0853 362.6
1 34 25 94.94 0.0767 336.4
1 34 30 179.63 0.0761 32.1
1 34 19 48.26 0.0629 137.1
1 34 36 147.16 0.0764 308.2
1 34 22 115.06 0.0508 534.8
1 34 24 112.63 0.0671 109.1
1 34 21 172.39 0.0649 113.8
1 34 34 295.82 0.1077 182.4
1 34 28 207.14 0.0776 631.2
1 34 25 224.05 0.0533 727.0
1 34 24 212.05 0.0918 286.5
1 34 20 148.95 0.0571 137.7
1 34 30 405.67 0.0696 78.1
1 34 26 61.44 0.0845 668.0
1 34 30 159.24 0.0580 381.1
1 34 31 348.88 0.0626 372.1
1 34 31 93.68 0.0790 350.1
1 34 30 89.47 0.0999 74.6
1 34 27 80.77 0.1180 533.3
1 34 37 51.66 0.1040 460.5
1 34 28 146.01 0.0902 387.3
1 34 17 102.15 0.1248 677.8
1 34 32 86.95 0.0659 675.6
1 34 24 63.59 0.0919 308.9
1 34 25 54.75 0.1245 299.8
1 34 24 46.59 0.1145 867.1
1 34 26 536.43 0.0684 677.5
1 34 21 83.51 0.0646 71.9
1 34 21 179.61 0.0700 612.8
1 34 39 411.09 0.0588 330.2
1 34 16 99.48 0.0631 953.0
1 34 28 268.54 0.0463 672.4
1 34 18 59.31 0.0840 950.6
1 34 28 122.63 0.0669 339.1
1 34 25 68.20 0.0943 886.5
1 34 42 119.48 0.0799 446.3
1 34 41 71.11 0.0926 729.9
1 34 28 82.81 0.1027 915.2
1 34 41 124.42 0.0678 673.9
1 34 28 55.06 0.1418 179.5
1 34 41 267.54 0.0759 46.0
1 34 37 145.95 0.0757 429.6
1 34 32 49.99 0.0975 616.8
1 34 29 164.84 0.0679 713.0
1 34 30 54.96 0.1395 436.8
1 34 35 130.27 0.0724 73.3
1 34 18 54.69 0.0567 474.2
1 34 32 88.18 0.1081 112.9
1 34 27 49.06 0.1205 443.4
1 34 42 123.39 0.0971 773.3
1 34 34 79.96 0.0663 719.1
1 34 27 75.90 0.1075 866.0
1 34 35 104.14 0.0882 155.2
1 34 37 82.44 0.0977 424.8
1 34 35 81.73 0.1122 946.0
1 34 36 90.90 0.1134 505.5
1 34 29 60.55 0.0891 481.3
1 34 30 70.94 0.0800 127.7
1 34 43 119.24 0.0773 35.1
1 34 37 100.31 0.0968 443.4
1 34 38 76.83 0.1014 162.3
1 34 45 128.11 0.0837 93.2
1 34 28 49.41 0.1424 437.1
1 34 17 140.81 0.0632 657.6
1 34 24 110.25 0.0928 490.7
1 34 35 88.32 0.1016 740.4
1 34 39 107.35 0.0555 522.4
1 34 41 167.51 0.0944 374.7
1 34 19 97.48 0.0878 474.2
1 34 25 48.67 0.1331 757.9
1 34 22 100.95 0.0836 131.0
1 34 40 459.98 0.0686 445.5
1 34 31 57.83 0.0658 64.5
1 34 40 49.51 0.0697 339.8
1 34 27 151.87 0.0662 220.5
1 34 26 97.59 0.0753 909.5
1 34 38 236.09 0.0685 873.4
1 34 33 150.22 0.0775 462.0
1 34 31 85.07 0.0878 585.4
1 34 32 77.13 0.0631 147.7
1 34 30 67.23 0.0933 738.0
1 34 33 97.25 0.0769 65.6
1 34 19 102.59 0.0513 573.6
1 34 17 59.47 0.1218 397.0
1 34 14 272.77 0.0816 746.8
1 34 32 268.35 0.0689 448.6
1 34 16 113.71 0.1254 348.0
1 34 34 232.39 0.0574 378.5
1 34 41 96.14 0.0934 614.2
1 34 39 142.70 0.0755 822.7
1 34 17 66.29 0.0515 603.6
1 34 37 96.52 0.0844 443.5
1 34 35 97.85 0.0876 852.7
1 34 40 84.94 0.0419 185.9
1 34 19 84.07 0.0543 783.7
1 34 38 83.00 0.0896 115.1
1 34 23 45.65 0.0930 68.9
1 34 40 108.02 0.1017 479.8
1 34 33 75.99 0.0812 647.1
1 34 35 135.53 0.0782 437.0
1 34 42 103.50 0.0967 944.6
1 34 28 62.08 0.0877 801.6
1 34 42 217.74 0.0756 485.8
1 34 41 88.66 0.0880 242.3
1 34 27 84.74 0.0821 370.3
1 34 21 179.89 0.0820 592.0
1 34 45 117.68 0.0836 677.8
1 34 38 88.97 0.0776 202.3
1 34 18 92.06 0.1013 952.4
1 34 30 102.49 0.0803 388.1
1 34 20 126.07 0.0932 673.5
1 34 39 143.68 0.0758 715.4
1 34 34 316.05 0.0667 225.6
1 34 26 80.23 0.0813 364.7
1 34 33 51.12 0.1363 538.4
1 34 25 78.58 0.0849 804.6
1 34 43 163.07 0.0625 190.5
1 34 36 69.78 0.1201 753.8
1 34 35 92.82 0.0994 662.9
1 34 35 260.27 0.0690 370.6
1 34 31 63.26 0.0875 45.5
1 34 38 133.19 0.0761 172.3
1 34 24 62.32 0.1043 773.5
1 34 37 103.33 0.0686 544.2
1 34 17 284.74 0.0531 282.7
1 34 24 193.40 0.0686 44.4
1 34 24 52.80 0.1368 374.5
1 34 24 176.01 0.0447 572.1
1 34 19 49.45 0.0462 451.9
1 34 24 84.18 0.1083 515.5
1 34 18 77.63 0.0648 504.7
1 34 35 178.40 0.0749 660.1
1 34 40 115.97 0.1052 736.0
1 34 40 188.88 0.0668 454.5
1 34 13 47.40 0.1479 518.6
1 34 20 225.67 0.0435 351.2
1 34 28 50.00 0.1072 157.6
1 34 25 59.10 0.1179 785.9
1 34 42 61.80 0.0980 790.3
1 34 20 150.55 0.0873 941.3
1 34 25 89.38 0.1114 809.5
1 34 23 58.53 0.1033 95.5
1 34 39 84.28 0.1013 403.0
1 34 38 154.52 0.0670 381.7
1 34 34 92.60 0.1141 283.5
1 34 21 86.38 0.0984 866.7
1 34 39 76.65 0.0891 440.6
1 34 30 104.61 0.0744 72.6
1 34 29 147.90 0.0887 631.2
1 34 31 69.94 0.0900 86.3
1 34 37 110.72 0.0862 33.7
1 34 36 80.14 0.0917 372.1
1 34 41 105.96 0.0912 52.2
1 34 21 50.44 0.0945 228.3
1 34 20 76.34 0.0970 98.6
1 34 30 52.06 0.0989 424.4
1 34 31 155.93 0.0667 881.9
1 34 32 65.73 0.1369 127.7
1 34 39 73.83 0.0843 497.7
1 34 26 228.17 0.0345 28.4
1 34 26 61.23 0.0895 798.4
1 34 18 122.44 0.0626 383.6
1 34 16 101.32 0.0451 123.8
1 34 18 76.05 0.1068 335.6
1 34 34 124.68 0.0936 918.6
1 34 23 143.13 0.0759 48.7
1 34 34 125.19 0.0610 75.9
1 34 18 474.67 0.1182 19.9
1 34 13 107.35 0.0561 729.6
1 34 15 102.68 0.1335 314.6
1 34 35 171.53 0.0612 80.5
1 34 28 107.59 0.0627 446.4
1 34 28 102.22 0.0672 162.3
1 34 29 203.19 0.0993 146.4
1 34 28 85.41 0.0705 391.3
1 34 34 163.42 0.0808 125.3
1 34 44 174.65 0.0595 348.2
1 34 27 61.12 0.0820 428.6
1 34 40 340.27 0.0561 401.6
1 34 44 388.40 0.0821 417.5
1 34 31 108.79 0.0878 688.0
1 34 13 104.10 0.1608 357.1
1 34 30 109.28 0.1252 281.1
1 34 42 153.65 0.0593 779.8
1 34 41 120.49 0.0771 473.2
1 34 37 116.35 0.0865 73.6
1 34 36 103.39 0.0705 188.6
1 34 28 110.75 0.0909 251.7
1 34 24 184.68 0.0554 878.3
1 34 43 140.93 0.0642 475.8
1 34 42 100.08 0.0872 775.2
1 34 17 50.81 0.0672 305.9
1 34 39 220.92 0.1582 403.6
1 34 37 53.70 0.1052 97.3
1 34 38 82.31 0.0897 339.7
1 34 35 181.66 0.0575 483.2
1 34 23 118.97 0.0578 40.3
1 34 36 189.52 0.0522 372.7
1 34 18 86.13 0.0563 394.2
1 34 22 234.64 0.0622 833.1
1 34 29 82.96 0.0821 883.0
1 34 40 105.45 0.0745 524.4
1 34 38 81.61 0.1036 34.9
1 34 37 81.64 0.0807 104.4
1 34 33 59.82 0.1195 816.0
1 34 25 97.85 0.0888 760.1
1 34 24 45.75 0.1276 823.7
1 34 20 364.50 0.0382 872.1
1 34 33 203.30 0.0702 783.6
1 34 22 139.72 0.1163 31.0
1 34 17 66.75 0.0568 32.7
1 34 38 120.05 0.0729 912.9
1 34 36 147.73 0.0895 317.9
1 34 20 52.84 0.1133 360.8
1 34 29 57.92 0.0993 809.2
1 34 32 193.33 0.0571 639.4
1 34 34 60.21 0.1238 205.5
1 34 40 57.17 0.1183 449.5
1 34 31 126.36 0.0696 39.6
1 34 34 310.18 0.0561 697.5
1 34 38 126.06 0.1053 548.6
1 34 39 141.94 0.0779 222.4
1 34 29 243.18 0.0621 880.3
1 34 14 67.91 0.1637 449.0
1 34 33 48.98 0.1198 350.5
1 34 37 176.71 0.0662 449.7
1 34 21 46.15 0.0730 114.2
1 34 38 150.85 0.0988 299.9
1 34 16 310.08 0.0814 25.4
1 34 22 179.27 0.0470 368.5
1 34 18 86.59 0.0521 653.3
1 34 41 181.36 0.0661 607.3
1 34 37 61.68 0.0918 562.0
1 34 29 166.32 0.0760 390.8
1 34 14 178.88 0.0418 35.7
1 34 13 1233.90 0.0359 323.7
1 34 40 81.38 0.0755 301.9
1 34 23 61.37 0.0847 111.1
1 34 22 119.36 0.0807 409.8
1 34 21 206.32 0.0960 349.8
1 34 27 238.76 0.0756 701.2
1 34 28 226.09 0.0849 862.8
1 34 31 97.69 0.0935 671.8
1 34 30 118.90 0.1042 644.5
1 34 20 72.20 0.1501 353.7
1 34 37 74.11 0.1102 147.0
1 34 20 316.99 0.0771 287.5
1 34 14 60.44 0.0513 163.7
1 34 27 131.38 0.0844 196.3
1 34 25 70.49 0.1166 655.9
1 34 16 76.67 0.0951 820.5
1 34 13 59.81 0.1071 299.1
1 34 15 95.11 0.0583 159.4
1 34 20 54.86 0.1079 383.2
1 34 37 66.12 0.1114 296.1
1 34 26 138.04 0.0585 306.6
1 34 31 68.10 0.0997 447.7
1 34 39 56.66 0.1073 841.5
1 34 19 399.73 0.0742 99.8
1 34 18 137.53 0.0519 362.8
1 34 27 322.67 0.0572 312.7
1 34 21 1757.23 0.0474 277.9
1 34 21 55.30 0.0577 194.1
1 34 23 227.70 0.1060 371.5
1 34 18 117.22 0.0450 880.1
1 34 29 65.72 0.0943 254.7
1 34 18 61.40 0.0858 949.1
1 34 18 45.66 0.0724 534.8
1 34 30 65.78 0.0680 34.5
1 34 25 45.17 0.1374 448.1
1 34 14 91.66 0.1685 679.5
1 34 21 108.16 0.0729 50.8
1 34 20 65.86 0.0459 104.4
1 34 22 450.96 0.0456 376.9
1 34 24 82.32 0.0919 387.2
1 34 21 161.23 0.0361 349.0
1 34 13 48.34 0.0482 359.8
1 34 14 257.16 0.0672 871.9
1 34 22 64.73 0.0942 109.6
1 34 15 121.64 0.0546 132.0
1 34 24 69.66 0.0654 479.9
1 34 16 293.57 0.0356 407.8
1 34 30 292.23 0.0486 805.7
1 34 27 100.18 0.0839 962.4
1 34 16 51.71 0.0624 334.8
1 34 36 130.81 0.0895 340.9
1 34 27 143.19 0.0872 376.0
1 34 20 185.38 0.0688 352.1
1 34 40 268.55 0.0643 458.6
1 34 25 60.28 0.1109 76.7
1 34 18 76.16 0.0441 19.6
1 34 41 209.48 0.0735 429.6
1 34 27 120.98 0.0989 807.4
1 34 42 132.94 0.0874 874.1
1 34 36 112.83 0.0929 307.3
1 34 23 49.45 0.1206 657.3
1 34 27 73.04 0.0734 814.5
1 34 33 71.00 0.0951 115.6
1 34 39 81.38 0.0823 357.7
1 34 17 79.51 0.0895 17.1
1 34 20 92.58 0.0751 521.6
1 34 42 80.48 0.0868 210.2
1 34 37 92.62 0.0804 820.1
1 34 13 131.01 0.0699 527.8
1 34 18 72.47 0.0750 609.0
1 34 23 68.38 0.0982 578.1
1 34 17 49.70 0.0849 740.4
1 34 18 177.61 0.0749 767.0
1 34 25 77.97 0.0577 794.9
1 34 33 80.30 0.0990 382.5
1 34 15 69.98 0.1119 965.9
1 34 22 65.19 0.1257 934.4
1 34 18 98.94 0.0388 673.8
1 34 18 53.61 0.1120 90.9
1 34 33 120.57 0.0870 862.7
1 34 40 128.08 0.0777 348.6
1 34 22 58.97 0.1089 89.5
1 34 15 119.33 0.0698 18.0
1 34 17 160.70 0.0837 258.5
1 34 25 557.30 0.0752 703.4
1 34 18 258.75 0.0591 912.0
1 34 33 152.56 0.0654 152.5
1 34 21 48.50 0.1034 280.6
1 34 32 85.37 0.0606 393.7
1 34 21 141.95 0.0580 848.2
1 34 21 479.82 0.0971 309.0
1 34 33 137.42 0.0754 460.5
1 34 16 52.17 0.1363 466.4
1 34 29 98.45 0.0608 107.7
1 34 14 447.81 0.0310 463.1
1 34 17 208.10 0.0699 344.6
1 34 26 65.25 0.0835 762.5
1 34 26 56.47 0.0987 937.6
1 34 23 219.76 0.0560 843.0
1 34 31 89.72 0.0716 342.4
1 34 19 69.30 0.0696 308.4
1 34 26 87.32 0.0696 77.0
1 34 32 80.92 0.1083 500.5
1 34 31 47.15 0.1313 634.9
1 34 14 70.07 0.1015 612.5
1 34 13 76.78 0.0698 47.2
1 34 31 96.64 0.0674 455.7
1 34 27 78.36 0.0678 278.8
1 35 39 88.67 0.0898 639.5
1 35 33 219.44 0.0725 904.5
1 35 30 88.76 0.0891 628.0
1 35 26 90.95 0.0986 897.0
1 35 29 117.84 0.0734 829.5
1 35 21 94.15 0.0785 284.9
1 35 27 150.80 0.0699 340.8
1 35 15 284.67 0.1064 937.6
1 35 21 46.67 0.1517 913.2
1 35 15 140.08 0.0705 939.4
